route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
27_1,FULLW,27_1_AM_22,,,,
27_1,FULLW,27_1_AM_23,,,,
27_1,FULLW,27_1_AM_24,,,,
27_1,FULLW,27_1_AM_25,,,,
27_1,FULLW,27_1_AM_26,,,,
27_1,FULLW,27_1_AM_27,,,,
27_2,FULLW,27_2_AM_1,,,,
27_2,FULLW,27_2_AM_2,,,,
27_2,FULLW,27_2_AM_3,,,,
27_2,FULLW,27_2_AM_4,,,,
27_2,FULLW,27_2_AM_5,,,,
27_2,FULLW,27_2_AM_6,,,,
27_2,FULLW,27_2_AM_7,,,,
27_2,FULLW,27_2_AM_8,,,,
27_2,FULLW,27_2_AM_9,,,,
27_2,FULLW,27_2_AM_10,,,,
27_2,FULLW,27_2_AM_11,,,,
27_2,FULLW,27_2_AM_12,,,,
27_2,FULLW,27_2_AM_13,,,,
27_2,FULLW,27_2_AM_14,,,,
27_2,FULLW,27_2_AM_15,,,,
27_2,FULLW,27_2_AM_16,,,,
27_2,FULLW,27_2_AM_17,,,,
27_2,FULLW,27_2_AM_18,,,,
27_2,FULLW,27_2_AM_19,,,,
27_2,FULLW,27_2_AM_20,,,,
27_2,FULLW,27_2_AM_21,,,,
27_2,FULLW,27_2_AM_22,,,,
27_2,FULLW,27_2_AM_23,,,,
27_2,FULLW,27_2_AM_24,,,,
27_2,FULLW,27_2_AM_25,,,,
27_2,FULLW,27_2_AM_26,,,,
27_2,FULLW,27_2_AM_27,,,,
28_1,FULLW,28_1_AM_1,,,,
28_1,FULLW,28_1_AM_2,,,,
28_1,FULLW,28_1_AM_3,,,,
28_1,FULLW,28_1_AM_4,,,,
28_1,FULLW,28_1_AM_5,,,,
28_1,FULLW,28_1_AM_6,,,,
28_1,FULLW,28_1_AM_7,,,,
28_1,FULLW,28_1_AM_8,,,,
28_1,FULLW,28_1_AM_9,,,,
28_1,FULLW,28_1_AM_10,,,,
28_1,FULLW,28_1_AM_11,,,,
28_1,FULLW,28_1_AM_12,,,,
28_1,FULLW,28_1_AM_13,,,,
28_1,FULLW,28_1_AM_14,,,,
28_1,FULLW,28_1_AM_15,,,,
28_1,FULLW,28_1_AM_16,,,,
28_1,FULLW,28_1_AM_17,,,,
28_1,FULLW,28_1_AM_18,,,,
28_1,FULLW,28_1_AM_19,,,,
28_2,FULLW,28_2_AM_1,,,,
28_2,FULLW,28_2_AM_2,,,,
28_2,FULLW,28_2_AM_3,,,,
28_2,FULLW,28_2_AM_4,,,,
28_2,FULLW,28_2_AM_5,,,,
28_2,FULLW,28_2_AM_6,,,,
28_2,FULLW,28_2_AM_7,,,,
28_2,FULLW,28_2_AM_8,,,,
28_2,FULLW,28_2_AM_9,,,,
28_2,FULLW,28_2_AM_10,,,,
28_2,FULLW,28_2_AM_11,,,,
28_2,FULLW,28_2_AM_12,,,,
28_2,FULLW,28_2_AM_13,,,,
28_2,FULLW,28_2_AM_14,,,,
28_2,FULLW,28_2_AM_15,,,,
28_2,FULLW,28_2_AM_16,,,,
28_2,FULLW,28_2_AM_17,,,,
28_2,FULLW,28_2_AM_18,,,,
28_2,FULLW,28_2_AM_19,,,,
29_1,FULLW,29_1_AM_1,,,,
29_1,FULLW,29_1_AM_2,,,,
29_1,FULLW,29_1_AM_3,,,,
29_1,FULLW,29_1_AM_4,,,,
29_1,FULLW,29_1_AM_5,,,,
29_1,FULLW,29_1_AM_6,,,,
29_1,FULLW,29_1_AM_7,,,,
29_1,FULLW,29_1_AM_8,,,,
29_1,FULLW,29_1_AM_9,,,,
29_1,FULLW,29_1_AM_10,,,,
29_1,FULLW,29_1_AM_11,,,,
29_1,FULLW,29_1_AM_12,,,,
29_1,FULLW,29_1_AM_13,,,,
29_1,FULLW,29_1_AM_14,,,,
29_1,FULLW,29_1_AM_15,,,,
29_1,FULLW,29_1_AM_16,,,,
29_2,FULLW,29_2_AM_1,,,,
29_2,FULLW,29_2_AM_2,,,,
29_2,FULLW,29_2_AM_3,,,,
29_2,FULLW,29_2_AM_4,,,,
29_2,FULLW,29_2_AM_5,,,,
29_2,FULLW,29_2_AM_6,,,,
29_2,FULLW,29_2_AM_7,,,,
29_2,FULLW,29_2_AM_8,,,,
29_2,FULLW,29_2_AM_9,,,,
29_2,FULLW,29_2_AM_10,,,,
29_2,FULLW,29_2_AM_11,,,,
29_2,FULLW,29_2_AM_12,,,,
29_2,FULLW,29_2_AM_13,,,,
29_2,FULLW,29_2_AM_14,,,,
29_2,FULLW,29_2_AM_15,,,,
29_2,FULLW,29_2_AM_16,,,,
29_2,FULLW,29_2_AM_17,,,,
29_2,FULLW,29_2_AM_18,,,,
30_1,FULLW,30_1_AM_1,,,,
30_1,FULLW,30_1_AM_2,,,,
30_1,FULLW,30_1_AM_3,,,,
30_1,FULLW,30_1_AM_4,,,,
30_1,FULLW,30_1_AM_5,,,,
30_1,FULLW,30_1_AM_6,,,,
30_1,FULLW,30_1_AM_7,,,,
30_1,FULLW,30_1_AM_8,,,,
30_1,FULLW,30_1_AM_9,,,,
30_1,FULLW,30_1_AM_10,,,,
30_1,FULLW,30_1_AM_11,,,,
30_1,FULLW,30_1_AM_12,,,,
30_1,FULLW,30_1_AM_13,,,,
30_1,FULLW,30_1_AM_14,,,,
30_1,FULLW,30_1_AM_15,,,,
30_1,FULLW,30_1_AM_16,,,,
30_1,FULLW,30_1_AM_17,,,,
30_1,FULLW,30_1_AM_18,,,,
30_1,FULLW,30_1_AM_19,,,,
30_2,FULLW,30_2_AM_1,,,,
30_2,FULLW,30_2_AM_2,,,,
30_2,FULLW,30_2_AM_3,,,,
30_2,FULLW,30_2_AM_4,,,,
30_2,FULLW,30_2_AM_5,,,,
30_2,FULLW,30_2_AM_6,,,,
30_2,FULLW,30_2_AM_7,,,,
30_2,FULLW,30_2_AM_8,,,,
30_2,FULLW,30_2_AM_9,,,,
30_2,FULLW,30_2_AM_10,,,,
30_2,FULLW,30_2_AM_11,,,,
30_2,FULLW,30_2_AM_12,,,,
30_2,FULLW,30_2_AM_13,,,,
30_2,FULLW,30_2_AM_14,,,,
30_2,FULLW,30_2_AM_15,,,,
30_2,FULLW,30_2_AM_16,,,,
30_2,FULLW,30_2_AM_17,,,,
30_2,FULLW,30_2_AM_18,,,,
30_2,FULLW,30_2_AM_19,,,,
31_1,FULLW,31_1_AM_1,,,,
31_1,FULLW,31_1_AM_2,,,,
31_1,FULLW,31_1_AM_3,,,,
31_1,FULLW,31_1_AM_4,,,,
31_1,FULLW,31_1_AM_5,,,,
31_1,FULLW,31_1_AM_6,,,,
31_1,FULLW,31_1_AM_7,,,,
31_1,FULLW,31_1_AM_8,,,,
31_1,FULLW,31_1_AM_9,,,,
31_1,FULLW,31_1_AM_10,,,,
31_1,FULLW,31_1_AM_11,,,,
31_1,FULLW,31_1_AM_12,,,,
31_1,FULLW,31_1_AM_13,,,,
31_1,FULLW,31_1_AM_14,,,,
31_1,FULLW,31_1_AM_15,,,,
31_1,FULLW,31_1_AM_16,,,,
31_1,FULLW,31_1_AM_17,,,,
31_1,FULLW,31_1_AM_18,,,,
31_1,FULLW,31_1_AM_19,,,,
31_2,FULLW,31_2_AM_1,,,,
31_2,FULLW,31_2_AM_2,,,,
31_2,FULLW,31_2_AM_3,,,,
31_2,FULLW,31_2_AM_4,,,,
31_2,FULLW,31_2_AM_5,,,,
31_2,FULLW,31_2_AM_6,,,,
31_2,FULLW,31_2_AM_7,,,,
31_2,FULLW,31_2_AM_8,,,,
31_2,FULLW,31_2_AM_9,,,,
31_2,FULLW,31_2_AM_10,,,,
31_2,FULLW,31_2_AM_11,,,,
31_2,FULLW,31_2_AM_12,,,,
31_2,FULLW,31_2_AM_13,,,,
31_2,FULLW,31_2_AM_14,,,,
31_2,FULLW,31_2_AM_15,,,,
31_2,FULLW,31_2_AM_16,,,,
31_2,FULLW,31_2_AM_17,,,,
31_2,FULLW,31_2_AM_18,,,,
31_2,FULLW,31_2_AM_19,,,,
32_1,FULLW,32_1_AM_1,,,,
32_1,FULLW,32_1_AM_2,,,,
32_1,FULLW,32_1_AM_3,,,,
32_1,FULLW,32_1_AM_4,,,,
32_1,FULLW,32_1_AM_5,,,,
32_1,FULLW,32_1_AM_6,,,,
32_1,FULLW,32_1_AM_7,,,,
32_1,FULLW,32_1_AM_8,,,,
32_1,FULLW,32_1_AM_9,,,,
32_1,FULLW,32_1_AM_10,,,,
32_1,FULLW,32_1_AM_11,,,,
32_1,FULLW,32_1_AM_12,,,,
32_1,FULLW,32_1_AM_13,,,,
32_1,FULLW,32_1_AM_14,,,,
32_1,FULLW,32_1_AM_15,,,,
32_1,FULLW,32_1_AM_16,,,,
32_1,FULLW,32_1_AM_17,,,,
32_1,FULLW,32_1_AM_18,,,,
32_1,FULLW,32_1_AM_19,,,,
32_1,FULLW,32_1_AM_20,,,,
32_1,FULLW,32_1_AM_21,,,,
32_1,FULLW,32_1_AM_22,,,,
32_1,FULLW,32_1_AM_23,,,,
32_1,FULLW,32_1_AM_24,,,,
32_1,FULLW,32_1_AM_25,,,,
32_1,FULLW,32_1_AM_26,,,,
32_1,FULLW,32_1_AM_27,,,,
32_1,FULLW,32_1_AM_28,,,,
32_1,FULLW,32_1_AM_29,,,,
32_1,FULLW,32_1_AM_30,,,,
32_1,FULLW,32_1_AM_31,,,,
32_1,FULLW,32_1_AM_32,,,,
32_1,FULLW,32_1_AM_33,,,,
32_1,FULLW,32_1_AM_34,,,,
32_1,FULLW,32_1_AM_35,,,,
32_1,FULLW,32_1_AM_36,,,,
32_1,FULLW,32_1_AM_37,,,,
32_2,FULLW,32_2_AM_1,,,,
32_2,FULLW,32_2_AM_2,,,,
32_2,FULLW,32_2_AM_3,,,,
32_2,FULLW,32_2_AM_4,,,,
32_2,FULLW,32_2_AM_5,,,,
32_2,FULLW,32_2_AM_6,,,,
32_2,FULLW,32_2_AM_7,,,,
32_2,FULLW,32_2_AM_8,,,,
32_2,FULLW,32_2_AM_9,,,,
32_2,FULLW,32_2_AM_10,,,,
32_2,FULLW,32_2_AM_11,,,,
32_2,FULLW,32_2_AM_12,,,,
32_2,FULLW,32_2_AM_13,,,,
32_2,FULLW,32_2_AM_14,,,,
32_2,FULLW,32_2_AM_15,,,,
32_2,FULLW,32_2_AM_16,,,,
32_2,FULLW,32_2_AM_17,,,,
32_2,FULLW,32_2_AM_18,,,,
32_2,FULLW,32_2_AM_19,,,,
32_2,FULLW,32_2_AM_20,,,,
32_2,FULLW,32_2_AM_21,,,,
32_2,FULLW,32_2_AM_22,,,,
32_2,FULLW,32_2_AM_23,,,,
32_2,FULLW,32_2_AM_24,,,,
32_2,FULLW,32_2_AM_25,,,,
32_2,FULLW,32_2_AM_26,,,,
32_2,FULLW,32_2_AM_27,,,,
32_2,FULLW,32_2_AM_28,,,,
32_2,FULLW,32_2_AM_29,,,,
32_2,FULLW,32_2_AM_30,,,,
32_2,FULLW,32_2_AM_31,,,,
32_2,FULLW,32_2_AM_32,,,,
32_2,FULLW,32_2_AM_33,,,,
32_2,FULLW,32_2_AM_34,,,,
32_2,FULLW,32_2_AM_35,,,,
32_2,FULLW,32_2_AM_36,,,,
32_2,FULLW,32_2_AM_37,,,,
33_1,FULLW,33_1_AM_1,,,,
33_1,FULLW,33_1_AM_2,,,,
33_1,FULLW,33_1_AM_3,,,,
33_1,FULLW,33_1_AM_4,,,,
33_1,FULLW,33_1_AM_5,,,,
33_1,FULLW,33_1_AM_6,,,,
33_1,FULLW,33_1_AM_7,,,,
33_1,FULLW,33_1_AM_8,,,,
33_1,FULLW,33_1_AM_9,,,,
33_1,FULLW,33_1_AM_10,,,,
33_1,FULLW,33_1_AM_11,,,,
33_1,FULLW,33_1_AM_12,,,,
33_1,FULLW,33_1_AM_13,,,,
33_2,FULLW,33_2_AM_1,,,,
33_2,FULLW,33_2_AM_2,,,,
33_2,FULLW,33_2_AM_3,,,,
33_2,FULLW,33_2_AM_4,,,,
33_2,FULLW,33_2_AM_5,,,,
33_2,FULLW,33_2_AM_6,,,,
33_2,FULLW,33_2_AM_7,,,,
33_2,FULLW,33_2_AM_8,,,,
33_2,FULLW,33_2_AM_9,,,,
33_2,FULLW,33_2_AM_10,,,,
33_2,FULLW,33_2_AM_11,,,,
33_2,FULLW,33_2_AM_12,,,,
33_2,FULLW,33_2_AM_13,,,,
34_1,FULLW,34_1_AM_1,,,,
34_1,FULLW,34_1_AM_2,,,,
34_1,FULLW,34_1_AM_3,,,,
34_1,FULLW,34_1_AM_4,,,,
34_1,FULLW,34_1_AM_5,,,,
34_1,FULLW,34_1_AM_6,,,,
34_1,FULLW,34_1_AM_7,,,,
34_1,FULLW,34_1_AM_8,,,,
34_1,FULLW,34_1_AM_9,,,,
34_1,FULLW,34_1_AM_10,,,,
34_1,FULLW,34_1_AM_11,,,,
34_1,FULLW,34_1_AM_12,,,,
34_1,FULLW,34_1_AM_13,,,,
34_1,FULLW,34_1_AM_14,,,,
34_1,FULLW,34_1_AM_15,,,,
34_1,FULLW,34_1_AM_16,,,,
34_1,FULLW,34_1_AM_17,,,,
34_1,FULLW,34_1_AM_18,,,,
34_1,FULLW,34_1_AM_19,,,,
34_1,FULLW,34_1_AM_20,,,,
34_1,FULLW,34_1_AM_21,,,,
34_1,FULLW,34_1_AM_22,,,,
34_1,FULLW,34_1_AM_23,,,,
34_1,FULLW,34_1_AM_24,,,,
34_2,FULLW,34_2_AM_1,,,,
34_2,FULLW,34_2_AM_2,,,,
34_2,FULLW,34_2_AM_3,,,,
34_2,FULLW,34_2_AM_4,,,,
34_2,FULLW,34_2_AM_5,,,,
34_2,FULLW,34_2_AM_6,,,,
34_2,FULLW,34_2_AM_7,,,,
34_2,FULLW,34_2_AM_8,,,,
34_2,FULLW,34_2_AM_9,,,,
34_2,FULLW,34_2_AM_10,,,,
34_2,FULLW,34_2_AM_11,,,,
34_2,FULLW,34_2_AM_12,,,,
34_2,FULLW,34_2_AM_13,,,,
34_2,FULLW,34_2_AM_14,,,,
34_2,FULLW,34_2_AM_15,,,,
34_2,FULLW,34_2_AM_16,,,,
34_2,FULLW,34_2_AM_17,,,,
34_2,FULLW,34_2_AM_18,,,,
34_2,FULLW,34_2_AM_19,,,,
34_2,FULLW,34_2_AM_20,,,,
34_2,FULLW,34_2_AM_21,,,,
34_2,FULLW,34_2_AM_22,,,,
34_2,FULLW,34_2_AM_23,,,,
34_2,FULLW,34_2_AM_24,,,,
35A_1,FULLW,35A_1_AM_1,,,,
35A_1,FULLW,35A_1_AM_2,,,,
35A_1,FULLW,35A_1_AM_3,,,,
35A_1,FULLW,35A_1_AM_4,,,,
35A_1,FULLW,35A_1_AM_5,,,,
35A_1,FULLW,35A_1_AM_6,,,,
35A_1,FULLW,35A_1_AM_7,,,,
35A_1,FULLW,35A_1_AM_8,,,,
35A_1,FULLW,35A_1_AM_9,,,,
35A_1,FULLW,35A_1_AM_10,,,,
35A_1,FULLW,35A_1_AM_11,,,,
35A_1,FULLW,35A_1_AM_12,,,,
35A_1,FULLW,35A_1_AM_13,,,,
35A_2,FULLW,35A_2_AM_1,,,,
35A_2,FULLW,35A_2_AM_2,,,,
35A_2,FULLW,35A_2_AM_3,,,,
35A_2,FULLW,35A_2_AM_4,,,,
35A_2,FULLW,35A_2_AM_5,,,,
35A_2,FULLW,35A_2_AM_6,,,,
35A_2,FULLW,35A_2_AM_7,,,,
35A_2,FULLW,35A_2_AM_8,,,,
35A_2,FULLW,35A_2_AM_9,,,,
35A_2,FULLW,35A_2_AM_10,,,,
35A_2,FULLW,35A_2_AM_11,,,,
35A_2,FULLW,35A_2_AM_12,,,,
35A_2,FULLW,35A_2_AM_13,,,,
35B_1,FULLW,35B_1_AM_1,,,,
35B_1,FULLW,35B_1_AM_2,,,,
35B_1,FULLW,35B_1_AM_3,,,,
35B_1,FULLW,35B_1_AM_4,,,,
35B_1,FULLW,35B_1_AM_5,,,,
35B_1,FULLW,35B_1_AM_6,,,,
35B_1,FULLW,35B_1_AM_7,,,,
35B_1,FULLW,35B_1_AM_8,,,,
35B_1,FULLW,35B_1_AM_9,,,,
35B_1,FULLW,35B_1_AM_10,,,,
35B_1,FULLW,35B_1_AM_11,,,,
35B_1,FULLW,35B_1_AM_12,,,,
35B_1,FULLW,35B_1_AM_13,,,,
35B_2,FULLW,35B_2_AM_1,,,,
35B_2,FULLW,35B_2_AM_2,,,,
35B_2,FULLW,35B_2_AM_3,,,,
35B_2,FULLW,35B_2_AM_4,,,,
35B_2,FULLW,35B_2_AM_5,,,,
35B_2,FULLW,35B_2_AM_6,,,,
35B_2,FULLW,35B_2_AM_7,,,,
35B_2,FULLW,35B_2_AM_8,,,,
35B_2,FULLW,35B_2_AM_9,,,,
35B_2,FULLW,35B_2_AM_10,,,,
35B_2,FULLW,35B_2_AM_11,,,,
35B_2,FULLW,35B_2_AM_12,,,,
35B_2,FULLW,35B_2_AM_13,,,,
36_1,FULLW,36_1_AM_1,,,,
36_1,FULLW,36_1_AM_2,,,,
36_1,FULLW,36_1_AM_3,,,,
36_1,FULLW,36_1_AM_4,,,,
36_1,FULLW,36_1_AM_5,,,,
36_1,FULLW,36_1_AM_6,,,,
36_1,FULLW,36_1_AM_7,,,,
36_1,FULLW,36_1_AM_8,,,,
36_1,FULLW,36_1_AM_9,,,,
36_1,FULLW,36_1_AM_10,,,,
36_1,FULLW,36_1_AM_11,,,,
36_1,FULLW,36_1_AM_12,,,,
36_1,FULLW,36_1_AM_13,,,,
36_1,FULLW,36_1_AM_14,,,,
36_2,FULLW,36_2_AM_1,,,,
36_2,FULLW,36_2_AM_2,,,,
36_2,FULLW,36_2_AM_3,,,,
36_2,FULLW,36_2_AM_4,,,,
36_2,FULLW,36_2_AM_5,,,,
36_2,FULLW,36_2_AM_6,,,,
36_2,FULLW,36_2_AM_7,,,,
36_2,FULLW,36_2_AM_8,,,,
36_2,FULLW,36_2_AM_9,,,,
36_2,FULLW,36_2_AM_10,,,,
36_2,FULLW,36_2_AM_11,,,,
36_2,FULLW,36_2_AM_12,,,,
36_2,FULLW,36_2_AM_13,,,,
36_2,FULLW,36_2_AM_14,,,,
37_1,FULLW,37_1_AM_1,,,,
37_1,FULLW,37_1_AM_2,,,,
37_1,FULLW,37_1_AM_3,,,,
37_1,FULLW,37_1_AM_4,,,,
37_1,FULLW,37_1_AM_5,,,,
37_1,FULLW,37_1_AM_6,,,,
37_1,FULLW,37_1_AM_7,,,,
37_1,FULLW,37_1_AM_8,,,,
37_1,FULLW,37_1_AM_9,,,,
37_1,FULLW,37_1_AM_10,,,,
37_1,FULLW,37_1_AM_11,,,,
37_1,FULLW,37_1_AM_12,,,,
37_1,FULLW,37_1_AM_13,,,,
37_1,FULLW,37_1_AM_14,,,,
37_1,FULLW,37_1_AM_15,,,,
37_1,FULLW,37_1_AM_16,,,,
37_1,FULLW,37_1_AM_17,,,,
37_1,FULLW,37_1_AM_18,,,,
37_2,FULLW,37_2_AM_1,,,,
37_2,FULLW,37_2_AM_2,,,,
37_2,FULLW,37_2_AM_3,,,,
37_2,FULLW,37_2_AM_4,,,,
37_2,FULLW,37_2_AM_5,,,,
37_2,FULLW,37_2_AM_6,,,,
37_2,FULLW,37_2_AM_7,,,,
37_2,FULLW,37_2_AM_8,,,,
37_2,FULLW,37_2_AM_9,,,,
37_2,FULLW,37_2_AM_10,,,,
37_2,FULLW,37_2_AM_11,,,,
37_2,FULLW,37_2_AM_12,,,,
37_2,FULLW,37_2_AM_13,,,,
37_2,FULLW,37_2_AM_14,,,,
37_2,FULLW,37_2_AM_15,,,,
37_2,FULLW,37_2_AM_16,,,,
37_2,FULLW,37_2_AM_17,,,,
37_2,FULLW,37_2_AM_18,,,,
38_1,FULLW,38_1_AM_1,,,,
38_1,FULLW,38_1_AM_2,,,,
38_1,FULLW,38_1_AM_3,,,,
38_1,FULLW,38_1_AM_4,,,,
38_1,FULLW,38_1_AM_5,,,,
38_1,FULLW,38_1_AM_6,,,,
38_1,FULLW,38_1_AM_7,,,,
38_1,FULLW,38_1_AM_8,,,,
38_1,FULLW,38_1_AM_9,,,,
38_1,FULLW,38_1_AM_10,,,,
38_1,FULLW,38_1_AM_11,,,,
38_1,FULLW,38_1_AM_12,,,,
38_1,FULLW,38_1_AM_13,,,,
38_2,FULLW,38_2_AM_1,,,,
38_2,FULLW,38_2_AM_2,,,,
38_2,FULLW,38_2_AM_3,,,,
38_2,FULLW,38_2_AM_4,,,,
38_2,FULLW,38_2_AM_5,,,,
38_2,FULLW,38_2_AM_6,,,,
38_2,FULLW,38_2_AM_7,,,,
38_2,FULLW,38_2_AM_8,,,,
38_2,FULLW,38_2_AM_9,,,,
38_2,FULLW,38_2_AM_10,,,,
38_2,FULLW,38_2_AM_11,,,,
38_2,FULLW,38_2_AM_12,,,,
38_2,FULLW,38_2_AM_13,,,,
39_1,FULLW,39_1_AM_1,,,,
39_1,FULLW,39_1_AM_2,,,,
39_1,FULLW,39_1_AM_3,,,,
39_1,FULLW,39_1_AM_4,,,,
39_1,FULLW,39_1_AM_5,,,,
39_1,FULLW,39_1_AM_6,,,,
39_1,FULLW,39_1_AM_7,,,,
39_1,FULLW,39_1_AM_8,,,,
39_1,FULLW,39_1_AM_9,,,,
39_1,FULLW,39_1_AM_10,,,,
39_1,FULLW,39_1_AM_11,,,,
39_1,FULLW,39_1_AM_12,,,,
39_1,FULLW,39_1_AM_13,,,,
39_1,FULLW,39_1_AM_14,,,,
39_1,FULLW,39_1_AM_15,,,,
39_1,FULLW,39_1_AM_16,,,,
39_1,FULLW,39_1_AM_17,,,,
39_1,FULLW,39_1_AM_18,,,,
39_1,FULLW,39_1_AM_19,,,,
39_1,FULLW,39_1_AM_20,,,,
39_1,FULLW,39_1_AM_21,,,,
39_1,FULLW,39_1_AM_22,,,,
39_1,FULLW,39_1_AM_23,,,,
39_1,FULLW,39_1_AM_24,,,,
39_2,FULLW,39_2_AM_1,,,,
39_2,FULLW,39_2_AM_2,,,,
39_2,FULLW,39_2_AM_3,,,,
39_2,FULLW,39_2_AM_4,,,,
39_2,FULLW,39_2_AM_5,,,,
39_2,FULLW,39_2_AM_6,,,,
39_2,FULLW,39_2_AM_7,,,,
39_2,FULLW,39_2_AM_8,,,,
39_2,FULLW,39_2_AM_9,,,,
39_2,FULLW,39_2_AM_10,,,,
39_2,FULLW,39_2_AM_11,,,,
39_2,FULLW,39_2_AM_12,,,,
39_2,FULLW,39_2_AM_13,,,,
39_2,FULLW,39_2_AM_14,,,,
39_2,FULLW,39_2_AM_15,,,,
39_2,FULLW,39_2_AM_16,,,,
39_2,FULLW,39_2_AM_17,,,,
39_2,FULLW,39_2_AM_18,,,,
39_2,FULLW,39_2_AM_19,,,,
39_2,FULLW,39_2_AM_20,,,,
39_2,FULLW,39_2_AM_21,,,,
39_2,FULLW,39_2_AM_22,,,,
39_2,FULLW,39_2_AM_23,,,,
39_2,FULLW,39_2_AM_24,,,,
40_1,FULLW,40_1_AM_1,,,,
40_1,FULLW,40_1_AM_2,,,,
40_1,FULLW,40_1_AM_3,,,,
40_1,FULLW,40_1_AM_4,,,,
40_1,FULLW,40_1_AM_5,,,,
40_1,FULLW,40_1_AM_6,,,,
40_1,FULLW,40_1_AM_7,,,,
40_1,FULLW,40_1_AM_8,,,,
40_1,FULLW,40_1_AM_9,,,,
40_1,FULLW,40_1_AM_10,,,,
40_1,FULLW,40_1_AM_11,,,,
40_1,FULLW,40_1_AM_12,,,,
40_1,FULLW,40_1_AM_13,,,,
40_1,FULLW,40_1_AM_14,,,,
40_1,FULLW,40_1_AM_15,,,,
40_1,FULLW,40_1_AM_16,,,,
40_2,FULLW,40_2_AM_1,,,,
40_2,FULLW,40_2_AM_2,,,,
40_2,FULLW,40_2_AM_3,,,,
40_2,FULLW,40_2_AM_4,,,,
40_2,FULLW,40_2_AM_5,,,,
40_2,FULLW,40_2_AM_6,,,,
40_2,FULLW,40_2_AM_7,,,,
40_2,FULLW,40_2_AM_8,,,,
40_2,FULLW,40_2_AM_9,,,,
40_2,FULLW,40_2_AM_10,,,,
40_2,FULLW,40_2_AM_11,,,,
40_2,FULLW,40_2_AM_12,,,,
40_2,FULLW,40_2_AM_13,,,,
40_2,FULLW,40_2_AM_14,,,,
40_2,FULLW,40_2_AM_15,,,,
40_2,FULLW,40_2_AM_16,,,,
41_1,FULLW,41_1_AM_1,,,,
41_1,FULLW,41_1_AM_2,,,,
41_1,FULLW,41_1_AM_3,,,,
41_1,FULLW,41_1_AM_4,,,,
41_1,FULLW,41_1_AM_5,,,,
41_1,FULLW,41_1_AM_6,,,,
41_1,FULLW,41_1_AM_7,,,,
41_1,FULLW,41_1_AM_8,,,,
41_1,FULLW,41_1_AM_9,,,,
41_1,FULLW,41_1_AM_10,,,,
41_2,FULLW,41_2_AM_1,,,,
41_2,FULLW,41_2_AM_2,,,,
41_2,FULLW,41_2_AM_3,,,,
41_2,FULLW,41_2_AM_4,,,,
41_2,FULLW,41_2_AM_5,,,,
41_2,FULLW,41_2_AM_6,,,,
41_2,FULLW,41_2_AM_7,,,,
41_2,FULLW,41_2_AM_8,,,,
41_2,FULLW,41_2_AM_9,,,,
41_2,FULLW,41_2_AM_10,,,,
42_1,FULLW,42_1_AM_1,,,,
42_1,FULLW,42_1_AM_2,,,,
42_1,FULLW,42_1_AM_3,,,,
42_1,FULLW,42_1_AM_4,,,,
42_1,FULLW,42_1_AM_5,,,,
42_1,FULLW,42_1_AM_6,,,,
42_1,FULLW,42_1_AM_7,,,,
42_1,FULLW,42_1_AM_8,,,,
42_1,FULLW,42_1_AM_9,,,,
42_1,FULLW,42_1_AM_10,,,,
42_2,FULLW,42_2_AM_1,,,,
42_2,FULLW,42_2_AM_2,,,,
42_2,FULLW,42_2_AM_3,,,,
42_2,FULLW,42_2_AM_4,,,,
42_2,FULLW,42_2_AM_5,,,,
42_2,FULLW,42_2_AM_6,,,,
42_2,FULLW,42_2_AM_7,,,,
42_2,FULLW,42_2_AM_8,,,,
42_2,FULLW,42_2_AM_9,,,,
42_2,FULLW,42_2_AM_10,,,,
43_1,FULLW,43_1_AM_1,,,,
43_1,FULLW,43_1_AM_2,,,,
43_1,FULLW,43_1_AM_3,,,,
43_1,FULLW,43_1_AM_4,,,,
43_1,FULLW,43_1_AM_5,,,,
43_1,FULLW,43_1_AM_6,,,,
43_1,FULLW,43_1_AM_7,,,,
43_1,FULLW,43_1_AM_8,,,,
43_1,FULLW,43_1_AM_9,,,,
43_1,FULLW,43_1_AM_10,,,,
43_2,FULLW,43_2_AM_1,,,,
43_2,FULLW,43_2_AM_2,,,,
43_2,FULLW,43_2_AM_3,,,,
43_2,FULLW,43_2_AM_4,,,,
43_2,FULLW,43_2_AM_5,,,,
43_2,FULLW,43_2_AM_6,,,,
43_2,FULLW,43_2_AM_7,,,,
43_2,FULLW,43_2_AM_8,,,,
43_2,FULLW,43_2_AM_9,,,,
43_2,FULLW,43_2_AM_10,,,,
44_1,FULLW,44_1_AM_1,,,,
44_1,FULLW,44_1_AM_2,,,,
44_1,FULLW,44_1_AM_3,,,,
44_1,FULLW,44_1_AM_4,,,,
44_1,FULLW,44_1_AM_5,,,,
44_1,FULLW,44_1_AM_6,,,,
44_1,FULLW,44_1_AM_7,,,,
44_1,FULLW,44_1_AM_8,,,,
44_1,FULLW,44_1_AM_9,,,,
44_1,FULLW,44_1_AM_10,,,,
44_2,FULLW,44_2_AM_1,,,,
44_2,FULLW,44_2_AM_2,,,,
44_2,FULLW,44_2_AM_3,,,,
44_2,FULLW,44_2_AM_4,,,,
44_2,FULLW,44_2_AM_5,,,,
44_2,FULLW,44_2_AM_6,,,,
44_2,FULLW,44_2_AM_7,,,,
44_2,FULLW,44_2_AM_8,,,,
44_2,FULLW,44_2_AM_9,,,,
