shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
110823,47.221126,-1.524746,17091
110823,47.221126,-1.524746,17092
110823,47.219556,-1.533415,17101
110823,47.219556,-1.533415,17102
110823,47.219556,-1.533415,17111
110823,47.218698,-1.537732,17112
110823,47.218698,-1.537732,17121
110823,47.217863,-1.542788,17122
110823,47.217863,-1.542788,17131
110823,47.216203,-1.547561,17132
110823,47.216203,-1.547561,17141
110823,47.216203,-1.547561,17142
110823,47.214567,-1.552600,17151
110823,47.214567,-1.552600,17152
110823,47.214567,-1.552600,17161
110823,47.214567,-1.552600,17162
110823,47.213545,-1.556233,17171
110823,47.213545,-1.556233,17172
110823,47.213545,-1.556233,17181
110823,47.213545,-1.556233,17182
110823,47.211097,-1.561086,17191
110823,47.211097,-1.561086,17192
110823,47.211097,-1.561086,17201
110823,47.211097,-1.561086,17202
110823,47.208849,-1.567797,17211
110823,47.208849,-1.567797,17212
110823,47.208849,-1.567797,17221
110823,47.207066,-1.573381,17222
110823,47.207066,-1.573381,17231
110823,47.207066,-1.573381,17232
110823,47.207647,-1.581985,17241
110823,47.207647,-1.581985,17242
110823,47.207647,-1.581985,17251
110823,47.209471,-1.588817,17252
110823,47.209471,-1.588817,17261
110823,47.209471,-1.588817,17262
110823,47.209643,-1.595802,17271
110823,47.209643,-1.595802,17272
110823,47.209643,-1.595802,17281
110823,47.209643,-1.595802,17282
110823,47.210110,-1.603161,17291
110823,47.210110,-1.603161,17292
111988,47.209977,-1.602540,17311
111988,47.209977,-1.602540,17312
111988,47.209646,-1.595155,17321
111988,47.209646,-1.595155,17322
111988,47.209646,-1.595155,17331
111988,47.209646,-1.595155,17332
111988,47.209213,-1.588297,17341
111988,47.209213,-1.588297,17342
111988,47.209213,-1.588297,17351
111988,47.207474,-1.581572,17352
111988,47.207474,-1.581572,17361
111988,47.207474,-1.581572,17362
111988,47.207075,-1.572917,17371
111988,47.207075,-1.572917,17372
111988,47.207075,-1.572917,17381
111988,47.208916,-1.567305,17382
111988,47.208916,-1.567305,17391
111988,47.208916,-1.567305,17392
111988,47.211204,-1.560598,17401
111988,47.211204,-1.560598,17402
111988,47.211204,-1.560598,17411
111988,47.211204,-1.560598,17412
111988,47.213586,-1.555924,17421
111988,47.213586,-1.555924,17422
111988,47.213586,-1.555924,17431
111988,47.213586,-1.555924,17432
111988,47.214598,-1.552095,17441
111988,47.214598,-1.552095,17442
111988,47.214598,-1.552095,17451
111988,47.214598,-1.552095,17452
111988,47.216292,-1.547127,17461
111988,47.216292,-1.547127,17462
111988,47.216292,-1.547127,17471
111988,47.217843,-1.542299,17472
111988,47.217843,-1.542299,17481
111988,47.218785,-1.537123,17482
111988,47.218785,-1.537123,17491
111988,47.219570,-1.533020,17492
111988,47.219570,-1.533020,17501
111988,47.219570,-1.533020,17502
111988,47.221261,-1.524274,17511
111988,47.221261,-1.524274,17512
111988,47.221261,-1.524274,17521
111988,47.221261,-1.524274,17522
111988,47.224716,-1.519776,17531
111988,47.224716,-1.519776,17532
111988,47.224716,-1.519776,17541
111988,47.226949,-1.518557,17542
111988,47.226949,-1.518557,17551
111988,47.232471,-1.516006,17552
111988,47.232471,-1.516006,17561
111988,47.238468,-1.516059,17562
111988,47.238468,-1.516059,17571
111988,47.238468,-1.516059,17572
111988,47.243736,-1.518088,17581
111988,47.243736,-1.518088,17582
111988,47.243736,-1.518088,17591
111988,47.243736,-1.518088,17592
111988,47.249269,-1.523062,17601
111988,47.249269,-1.523062,17602
111988,47.249269,-1.523062,17611
111988,47.249269,-1.523062,17612
111988,47.253356,-1.530557,17621
111988,47.253356,-1.530557,17622
111989,47.224716,-1.519776,17641
111989,47.226949,-1.518557,17642
111989,47.226949,-1.518557,17651
111989,47.232471,-1.516006,17652
111989,47.232471,-1.516006,17661
111989,47.238468,-1.516059,17662
111989,47.238468,-1.516059,17671
111989,47.238468,-1.516059,17672
111989,47.243736,-1.518088,17681
111989,47.243736,-1.518088,17682
111989,47.243736,-1.518088,17691
111989,47.243736,-1.518088,17692
111989,47.249269,-1.523062,17701
111989,47.249269,-1.523062,17702
111989,47.249269,-1.523062,17711
111989,47.249269,-1.523062,17712
111989,47.253356,-1.530557,17721
111989,47.253356,-1.530557,17722
1271118,47.235870,-1.508363,17741
1271118,47.238630,-1.507401,17742
1271118,47.238630,-1.507401,17751
1271118,47.241027,-1.508567,17752
1271118,47.241027,-1.508567,17761
1271118,47.244386,-1.504362,17762
1271118,47.244386,-1.504362,17771
1271118,47.246056,-1.502235,17772
1271118,47.246056,-1.502235,17781
1271118,47.247187,-1.494771,17782
1271118,47.247187,-1.494771,17791
1271118,47.251773,-1.499361,17792
1271118,47.251773,-1.499361,17801
1271118,47.254089,-1.499094,17802
1271118,47.254089,-1.499094,17811
1271118,47.254477,-1.496596,17812
1271118,47.254477,-1.496596,17821
1271118,47.256844,-1.491526,17822
1271118,47.256844,-1.491526,17831
1271118,47.256712,-1.488047,17832
1271118,47.256712,-1.488047,17841
1271118,47.253238,-1.487655,17842
1271118,47.253238,-1.487655,17851
1271118,47.250726,-1.487511,17852
1271118,47.250726,-1.487511,17861
1271118,47.250341,-1.484896,17862
1271118,47.250341,-1.484896,17871
1271118,47.250968,-1.481209,17872
1271118,47.250968,-1.481209,17881
1271118,47.253496,-1.474739,17882
1271118,47.253496,-1.474739,17891
1271118,47.255089,-1.471747,17892
1271118,47.255089,-1.471747,17901
1271118,47.256270,-1.469173,17902
1271118,47.256270,-1.469173,17911
1271118,47.257049,-1.466134,17912
1271118,47.257049,-1.466134,17921
1271118,47.258102,-1.458387,17922
1271118,47.258102,-1.458387,17931
1271118,47.260488,-1.449032,17932
1271118,47.260488,-1.449032,17941
1271118,47.262435,-1.445974,17942
1271118,47.262435,-1.445974,17951
1271118,47.264894,-1.443568,17952
1271118,47.264894,-1.443568,17961
1271118,47.266563,-1.441362,17962
1271118,47.266563,-1.441362,17971
1271118,47.268317,-1.437994,17972
1271118,47.268317,-1.437994,17981
1271118,47.269488,-1.435727,17982
1271118,47.269488,-1.435727,17991
1271118,47.271476,-1.432805,17992
1271118,47.271476,-1.432805,18001
1271118,47.274136,-1.429006,18002
1271118,47.274136,-1.429006,18011
1271118,47.276136,-1.429397,18012
1271118,47.276136,-1.429397,18021
1271118,47.274235,-1.433186,18022
1271118,47.274235,-1.433186,18031
1271118,47.272635,-1.434476,18032
1271118,47.272635,-1.434476,18041
1271118,47.275560,-1.438588,18042
1271118,47.275560,-1.438588,18051
1271118,47.275289,-1.443326,18052
1271118,47.275289,-1.443326,18061
1271118,47.272537,-1.444648,18062
1271118,47.272537,-1.444648,18071
1271118,47.271522,-1.445366,18072
1271118,47.271522,-1.445366,18081
1271118,47.270041,-1.446719,18082
1271118,47.270041,-1.446719,18091
1271118,47.268830,-1.445827,18092
1271118,47.268830,-1.445827,18101
1271118,47.266559,-1.446374,18102
311311,47.245739,-1.615904,47151
311311,47.245606,-1.608399,47152
311311,47.245606,-1.608399,47161
311311,47.247117,-1.603065,47162
311311,47.247117,-1.603065,47171
311311,47.247117,-1.603065,47172
311311,47.249082,-1.597756,47181
311311,47.249082,-1.597756,47182
311311,47.249082,-1.597756,47191
311311,47.245906,-1.593794,47192
311311,47.245906,-1.593794,47201
311311,47.243091,-1.591646,47202
311311,47.243091,-1.591646,47211
311311,47.240075,-1.591125,47212
311311,47.240075,-1.591125,47221
311311,47.240075,-1.591125,47222
311311,47.237997,-1.586819,47231
311311,47.237997,-1.586819,47232
311311,47.237997,-1.586819,47241
311311,47.234912,-1.582172,47242
311311,47.234912,-1.582172,47251
311311,47.232690,-1.577319,47252
311311,47.232690,-1.577319,47261
311311,47.232690,-1.577319,47262
311311,47.229820,-1.572685,47271
311311,47.229820,-1.572685,47272
311311,47.229820,-1.572685,47281
311311,47.227006,-1.569419,47282
311311,47.227006,-1.569419,47291
311311,47.224090,-1.565217,47292
311311,47.224090,-1.565217,47301
311311,47.224090,-1.565217,47302
311311,47.221208,-1.562625,47311
311311,47.221208,-1.562625,47312
311311,47.221208,-1.562625,47321
311311,47.218362,-1.560060,47322
311311,47.218362,-1.560060,47331
311311,47.218362,-1.560060,47332
311311,47.217071,-1.558186,47341
311311,47.217071,-1.558186,47342
311311,47.217071,-1.558186,47351
311311,47.217071,-1.558186,47352
311311,47.214346,-1.555726,47361
311311,47.214346,-1.555726,47362
311311,47.214346,-1.555726,47371
311311,47.214346,-1.555726,47372
311311,47.211508,-1.552937,47381
311311,47.211508,-1.552937,47382
311311,47.211508,-1.552937,47391
311311,47.211508,-1.552937,47392
311311,47.208986,-1.550139,47401
311311,47.208986,-1.550139,47402
311311,47.208986,-1.550139,47411
311311,47.206344,-1.548209,47412
311311,47.206344,-1.548209,47421
311311,47.206344,-1.548209,47422
311311,47.203797,-1.546420,47431
311311,47.203797,-1.546420,47432
311311,47.203797,-1.546420,47441
311311,47.201576,-1.545025,47442
311311,47.201576,-1.545025,47451
311311,47.201576,-1.545025,47452
311311,47.196110,-1.543068,47461
311311,47.196110,-1.543068,47462
311311,47.196110,-1.543068,47471
311311,47.196110,-1.543068,47472
311311,47.191780,-1.548658,47481
311311,47.191780,-1.548658,47482
311311,47.191780,-1.548658,47491
311311,47.189276,-1.551683,47492
311311,47.189276,-1.551683,47501
311311,47.189276,-1.551683,47502
311311,47.186050,-1.554021,47511
311311,47.186050,-1.554021,47512
311311,47.186050,-1.554021,47521
311311,47.184812,-1.559761,47522
311311,47.184812,-1.559761,47531
311311,47.184812,-1.559761,47532
311311,47.184433,-1.562818,47541
311311,47.184433,-1.562818,47542
311311,47.184433,-1.562818,47551
311311,47.184433,-1.562818,47552
311311,47.183228,-1.570279,47561
311311,47.183228,-1.570279,47562
311311,47.183228,-1.570279,47571
311311,47.183228,-1.570279,47572
311311,47.181336,-1.579687,47581
311311,47.181336,-1.579687,47582
311311,47.181336,-1.579687,47591
311311,47.180692,-1.586688,47592
311311,47.180692,-1.586688,47601
311311,47.177249,-1.592962,47602
311312,47.245739,-1.615904,48091
311312,47.245606,-1.608399,48092
311312,47.245606,-1.608399,48101
311312,47.247117,-1.603065,48102
311312,47.247117,-1.603065,48111
311312,47.247117,-1.603065,48112
311312,47.249082,-1.597756,48121
311312,47.249082,-1.597756,48122
311312,47.249082,-1.597756,48131
311312,47.245906,-1.593794,48132
311312,47.245906,-1.593794,48141
311312,47.243091,-1.591646,48142
311312,47.243091,-1.591646,48151
311312,47.240075,-1.591125,48152
311312,47.240075,-1.591125,48161
311312,47.240075,-1.591125,48162
311312,47.237997,-1.586819,48171
311312,47.237997,-1.586819,48172
311312,47.237997,-1.586819,48181
311312,47.234912,-1.582172,48182
311312,47.234912,-1.582172,48191
311312,47.232690,-1.577319,48192
311312,47.232690,-1.577319,48201
311312,47.232690,-1.577319,48202
311312,47.229820,-1.572685,48211
311312,47.229820,-1.572685,48212
311312,47.229820,-1.572685,48221
311312,47.227006,-1.569419,48222
311312,47.227006,-1.569419,48231
311312,47.224090,-1.565217,48232
311312,47.224090,-1.565217,48241
311312,47.224090,-1.565217,48242
311312,47.221208,-1.562625,48251
311312,47.221208,-1.562625,48252
311312,47.221208,-1.562625,48261
311312,47.218362,-1.560060,48262
311312,47.218362,-1.560060,48271
311312,47.218362,-1.560060,48272
311312,47.217071,-1.558186,48281
311312,47.217071,-1.558186,48282
311312,47.217071,-1.558186,48291
311312,47.217071,-1.558186,48292
311312,47.214346,-1.555726,48301
311312,47.214346,-1.555726,48302
311312,47.214346,-1.555726,48311
311312,47.214346,-1.555726,48312
311312,47.211508,-1.552937,48321
311312,47.211508,-1.552937,48322
310373,47.177317,-1.592498,47621
310373,47.180824,-1.586220,47622
310373,47.180824,-1.586220,47631
310373,47.181360,-1.579179,47632
310373,47.181360,-1.579179,47641
310373,47.181360,-1.579179,47642
310373,47.183222,-1.569706,47651
310373,47.183222,-1.569706,47652
310373,47.183222,-1.569706,47661
310373,47.183222,-1.569706,47662
310373,47.184463,-1.562295,47671
310373,47.184463,-1.562295,47672
310373,47.184463,-1.562295,47681
310373,47.184463,-1.562295,47682
310373,47.184688,-1.559263,47691
310373,47.184688,-1.559263,47692
310373,47.184688,-1.559263,47701
310373,47.186252,-1.553784,47702
310373,47.186252,-1.553784,47711
310373,47.186252,-1.553784,47712
310373,47.189503,-1.551307,47721
310373,47.189503,-1.551307,47722
310373,47.189503,-1.551307,47731
310373,47.191889,-1.548202,47732
310373,47.191889,-1.548202,47741
310373,47.191889,-1.548202,47742
310373,47.196192,-1.542561,47751
310373,47.196192,-1.542561,47752
310373,47.196192,-1.542561,47761
310373,47.196192,-1.542561,47762
310373,47.201925,-1.545133,47771
310373,47.201925,-1.545133,47772
310373,47.201925,-1.545133,47781
310373,47.204147,-1.546546,47782
310373,47.204147,-1.546546,47791
310373,47.204147,-1.546546,47792
310373,47.206667,-1.548417,47801
310373,47.206667,-1.548417,47802
310373,47.206667,-1.548417,47811
310373,47.209312,-1.550360,47812
310373,47.209312,-1.550360,47821
310373,47.209312,-1.550360,47822
310373,47.212112,-1.553492,47831
310373,47.212112,-1.553492,47832
310373,47.212112,-1.553492,47841
310373,47.212112,-1.553492,47842
310373,47.214761,-1.556008,47851
310373,47.214761,-1.556008,47852
310373,47.214761,-1.556008,47861
310373,47.214761,-1.556008,47862
310373,47.217432,-1.558590,47871
310373,47.217432,-1.558590,47872
310373,47.217432,-1.558590,47881
310373,47.217432,-1.558590,47882
310373,47.218752,-1.560524,47891
310373,47.218752,-1.560524,47892
310373,47.218752,-1.560524,47901
310373,47.221551,-1.562794,47902
310373,47.221551,-1.562794,47911
310373,47.221551,-1.562794,47912
310373,47.224385,-1.565565,47921
310373,47.224385,-1.565565,47922
310373,47.224385,-1.565565,47931
310373,47.227319,-1.569762,47932
310373,47.227319,-1.569762,47941
310373,47.230102,-1.572943,47942
310373,47.230102,-1.572943,47951
310373,47.230102,-1.572943,47952
310373,47.232927,-1.577682,47961
310373,47.232927,-1.577682,47962
310373,47.232927,-1.577682,47971
310373,47.235117,-1.582562,47972
310373,47.235117,-1.582562,47981
310373,47.238295,-1.587266,47982
310373,47.238295,-1.587266,47991
310373,47.238295,-1.587266,47992
310373,47.240325,-1.591467,48001
310373,47.240325,-1.591467,48002
310373,47.240325,-1.591467,48011
310373,47.243414,-1.591507,48012
310373,47.243414,-1.591507,48021
310373,47.246207,-1.594045,48022
310373,47.246207,-1.594045,48031
310373,47.249381,-1.598001,48032
310373,47.249381,-1.598001,48041
310373,47.249381,-1.598001,48042
310373,47.246891,-1.603524,48051
310373,47.246891,-1.603524,48052
310373,47.246891,-1.603524,48061
310373,47.245588,-1.608903,48062
310373,47.245588,-1.608903,48071
310373,47.246035,-1.616510,48072
310380,47.212112,-1.553492,48341
310380,47.212112,-1.553492,48342
310380,47.214761,-1.556008,48351
310380,47.214761,-1.556008,48352
310380,47.214761,-1.556008,48361
310380,47.214761,-1.556008,48362
310380,47.217432,-1.558590,48371
310380,47.217432,-1.558590,48372
310380,47.217432,-1.558590,48381
310380,47.217432,-1.558590,48382
310380,47.218752,-1.560524,48391
310380,47.218752,-1.560524,48392
310380,47.218752,-1.560524,48401
310380,47.221551,-1.562794,48402
310380,47.221551,-1.562794,48411
310380,47.221551,-1.562794,48412
310380,47.224385,-1.565565,48421
310380,47.224385,-1.565565,48422
310380,47.224385,-1.565565,48431
310380,47.227319,-1.569762,48432
310380,47.227319,-1.569762,48441
310380,47.230102,-1.572943,48442
310380,47.230102,-1.572943,48451
310380,47.230102,-1.572943,48452
310380,47.232927,-1.577682,48461
310380,47.232927,-1.577682,48462
310380,47.232927,-1.577682,48471
310380,47.235117,-1.582562,48472
310380,47.235117,-1.582562,48481
310380,47.238295,-1.587266,48482
310380,47.238295,-1.587266,48491
310380,47.238295,-1.587266,48492
310380,47.240325,-1.591467,48501
310380,47.240325,-1.591467,48502
310380,47.240325,-1.591467,48511
310380,47.243414,-1.591507,48512
310380,47.243414,-1.591507,48521
310380,47.246207,-1.594045,48522
310380,47.246207,-1.594045,48531
310380,47.249381,-1.598001,48532
310380,47.249381,-1.598001,48541
310380,47.249381,-1.598001,48542
310380,47.246891,-1.603524,48551
310380,47.246891,-1.603524,48552
310380,47.246891,-1.603524,48561
310380,47.245588,-1.608903,48562
310380,47.245588,-1.608903,48571
310380,47.246035,-1.616510,48572
1210669,47.238014,-1.586556,48961
1210669,47.238180,-1.585758,48962
1210669,47.238180,-1.585758,48971
1210669,47.239667,-1.584649,48972
1210669,47.239667,-1.584649,48981
1210669,47.239640,-1.578116,48982
1210669,47.239640,-1.578116,48991
1210669,47.239582,-1.571614,48992
1210669,47.239582,-1.571614,49001
1210669,47.238639,-1.570664,49002
1210669,47.238639,-1.570664,49011
1210669,47.236079,-1.568262,49012
1210669,47.236079,-1.568262,49021
1210669,47.232475,-1.565289,49022
1210669,47.232475,-1.565289,49031
1210669,47.229978,-1.563178,49032
1210669,47.229978,-1.563178,49041
1210669,47.228243,-1.561762,49042
1210669,47.228243,-1.561762,49051
1210669,47.225791,-1.559674,49052
1210669,47.225791,-1.559674,49061
1210669,47.222213,-1.556585,49062
1210669,47.222213,-1.556585,49071
1210669,47.221526,-1.556033,49072
1210669,47.221526,-1.556033,49081
1210669,47.219769,-1.555633,49082
1210669,47.219769,-1.555633,49091
1210669,47.218053,-1.557243,49092
1210669,47.218053,-1.557243,49101
1210669,47.217756,-1.554252,49102
1210669,47.217756,-1.554252,49111
1210669,47.218069,-1.551758,49112
1210669,47.218069,-1.551758,49121
1210669,47.218778,-1.550488,49122
1210669,47.218778,-1.550488,49131
1210669,47.220182,-1.546885,49132
1210669,47.220182,-1.546885,49141
1210669,47.221691,-1.542809,49142
1210669,47.221691,-1.542809,49151
1210669,47.223580,-1.538367,49152
1210669,47.223580,-1.538367,49161
1210669,47.225540,-1.537349,49162
1210669,47.225540,-1.537349,49171
1210669,47.227083,-1.532712,49172
1210669,47.227083,-1.532712,49181
1210669,47.225505,-1.529183,49182
1210669,47.225505,-1.529183,49191
1210669,47.228240,-1.526524,49192
1210669,47.228240,-1.526524,49201
1210669,47.226054,-1.523045,49202
1210669,47.226054,-1.523045,49211
1210669,47.227001,-1.518714,49212
1210669,47.227001,-1.518714,49221
1210669,47.227559,-1.515541,49222
1210669,47.227559,-1.515541,49231
1210669,47.229744,-1.511060,49232
1210669,47.229744,-1.511060,49241
1210669,47.232238,-1.507125,49242
1210669,47.232238,-1.507125,49251
1210669,47.235620,-1.504132,49252
1210669,47.235620,-1.504132,49261
1210669,47.235870,-1.508363,49262
1210669,47.235870,-1.508363,49271
1210669,47.238630,-1.507401,49272
1210669,47.238630,-1.507401,49281
1210669,47.241027,-1.508567,49282
1210669,47.241027,-1.508567,49291
1210669,47.244252,-1.509704,49292
1210669,47.244252,-1.509704,49301
1210669,47.246528,-1.511474,49302
1210669,47.246528,-1.511474,49311
1210669,47.247536,-1.514130,49312
1210669,47.247536,-1.514130,49321
1210669,47.248804,-1.517289,49322
1211670,47.248663,-1.517214,48591
1211670,47.247546,-1.512972,48592
1211670,47.247546,-1.512972,48601
1211670,47.246163,-1.511407,48602
1211670,47.246163,-1.511407,48611
1211670,47.244435,-1.509908,48612
1211670,47.244435,-1.509908,48621
1211670,47.241927,-1.508933,48622
1211670,47.241927,-1.508933,48631
1211670,47.238554,-1.507503,48632
1211670,47.238554,-1.507503,48641
1211670,47.236551,-1.507993,48642
1211670,47.236551,-1.507993,48651
1211670,47.235433,-1.504030,48652
1211670,47.235433,-1.504030,48661
1211670,47.232226,-1.507357,48662
1211670,47.232226,-1.507357,48671
1211670,47.229721,-1.511276,48672
1211670,47.229721,-1.511276,48681
1211670,47.227629,-1.515460,48682
1211670,47.227629,-1.515460,48691
1211670,47.226627,-1.519742,48692
1211670,47.226627,-1.519742,48701
1211670,47.226473,-1.523471,48702
1211670,47.226473,-1.523471,48711
1211670,47.227812,-1.525325,48712
1211670,47.227812,-1.525325,48721
1211670,47.225373,-1.530439,48722
1211670,47.225373,-1.530439,48731
1211670,47.227155,-1.532745,48732
1211670,47.227155,-1.532745,48741
1211670,47.225797,-1.536955,48742
1211670,47.225797,-1.536955,48751
1211670,47.223580,-1.538561,48752
1211670,47.223580,-1.538561,48761
1211670,47.221481,-1.543505,48762
1211670,47.221481,-1.543505,48771
1211670,47.219807,-1.545615,48772
1211670,47.219807,-1.545615,48781
1211670,47.219254,-1.550459,48782
1211670,47.219254,-1.550459,48791
1211670,47.218137,-1.551944,48792
1211670,47.218137,-1.551944,48801
1211670,47.217826,-1.554443,48802
1211670,47.217826,-1.554443,48811
1211670,47.218147,-1.557084,48812
1211670,47.218147,-1.557084,48821
1211670,47.219862,-1.555166,48822
1211670,47.219862,-1.555166,48831
1211670,47.221497,-1.555810,48832
1211670,47.221497,-1.555810,48841
1211670,47.222820,-1.556986,48842
1211670,47.222820,-1.556986,48851
1211670,47.225455,-1.559242,48852
1211670,47.225455,-1.559242,48861
1211670,47.227962,-1.561387,48862
1211670,47.227962,-1.561387,48871
1211670,47.230873,-1.563784,48872
1211670,47.230873,-1.563784,48881
1211670,47.232621,-1.565243,48882
1211670,47.232621,-1.565243,48891
1211670,47.235797,-1.567891,48892
1211670,47.235797,-1.567891,48901
1211670,47.237980,-1.569856,48902
1211670,47.237980,-1.569856,48911
1211670,47.239674,-1.571515,48912
1211670,47.239674,-1.571515,48921
1211670,47.239736,-1.577996,48922
1211670,47.239736,-1.577996,48931
1211670,47.239378,-1.585073,48932
1211670,47.239378,-1.585073,48941
1211670,47.237918,-1.586113,48942
5011883,47.197707,-1.673055,49801
5011883,47.196144,-1.668721,49802
5011883,47.196144,-1.668721,49811
5011883,47.196781,-1.666430,49812
5011883,47.196781,-1.666430,49821
5011883,47.200722,-1.668282,49822
5011883,47.200722,-1.668282,49831
5011883,47.204216,-1.664104,49832
5011883,47.204216,-1.664104,49841
5011883,47.204926,-1.662553,49842
5011883,47.204926,-1.662553,49851
5011883,47.207253,-1.659631,49852
5011883,47.207253,-1.659631,49861
5011883,47.210723,-1.656561,49862
5011883,47.210723,-1.656561,49871
5011883,47.212154,-1.655495,49872
5011883,47.212154,-1.655495,49881
5011883,47.211830,-1.652778,49882
5011883,47.211830,-1.652778,49891
5011883,47.211595,-1.648808,49892
5011883,47.211595,-1.648808,49901
5011883,47.214054,-1.648025,49902
5011883,47.214054,-1.648025,49911
5011883,47.216655,-1.645467,49912
5011883,47.216655,-1.645467,49921
5011883,47.218130,-1.641905,49922
5011883,47.218130,-1.641905,49931
5011883,47.222432,-1.636634,49932
5011883,47.222432,-1.636634,49941
5011883,47.223896,-1.636229,49942
5011883,47.223896,-1.636229,49951
5011883,47.225866,-1.636393,49952
5011883,47.225866,-1.636393,49961
5011883,47.227547,-1.635965,49962
5011883,47.227547,-1.635965,49971
5011883,47.229921,-1.633190,49972
5011883,47.229921,-1.633190,49981
5011883,47.231040,-1.631826,49982
5011883,47.231040,-1.631826,49991
5011883,47.233915,-1.629730,49992
5011883,47.233915,-1.629730,50001
5011883,47.237915,-1.628253,50002
5011883,47.237915,-1.628253,50011
5011883,47.239930,-1.627591,50012
5011883,47.239930,-1.627591,50021
5011883,47.243535,-1.619936,50022
5011883,47.243535,-1.619936,50031
5011883,47.245586,-1.615604,50032
5011883,47.245586,-1.615604,50041
5011883,47.245039,-1.611505,50042
5011883,47.245039,-1.611505,50051
5011883,47.245548,-1.608500,50052
5011883,47.245548,-1.608500,50061
5011883,47.246005,-1.604797,50062
5011883,47.246005,-1.604797,50071
5011883,47.246988,-1.603043,50072
5011883,47.246988,-1.603043,50081
5011883,47.249556,-1.607395,50082
5011883,47.249556,-1.607395,50091
5011883,47.250898,-1.606682,50092
5011883,47.250898,-1.606682,50101
5011883,47.254717,-1.604936,50102
5011883,47.254717,-1.604936,50111
5011883,47.257169,-1.605950,50112
5011883,47.257169,-1.605950,50121
5011883,47.259626,-1.603746,50122
5011883,47.259626,-1.603746,50131
5011883,47.263690,-1.596264,50132
5011883,47.263690,-1.596264,50141
5011883,47.261697,-1.592298,50142
5011883,47.261697,-1.592298,50151
5011883,47.260829,-1.588251,50152
5011883,47.260829,-1.588251,50161
5011883,47.261949,-1.584148,50162
5011883,47.261949,-1.584148,50171
5011883,47.263119,-1.580308,50172
5011883,47.263119,-1.580308,50181
5011883,47.264089,-1.576335,50182
5011883,47.264089,-1.576335,50191
5011883,47.264104,-1.571050,50192
5011883,47.264104,-1.571050,50201
5011883,47.262146,-1.566408,50202
5011883,47.262146,-1.566408,50211
5011883,47.260469,-1.561055,50212
5011883,47.260469,-1.561055,50221
5011883,47.259756,-1.557992,50222
5010884,47.259897,-1.558183,49341
5010884,47.261318,-1.564166,49342
5010884,47.261318,-1.564166,49351
5010884,47.262928,-1.567707,49352
5010884,47.262928,-1.567707,49361
5010884,47.263953,-1.570854,49362
5010884,47.263953,-1.570854,49371
5010884,47.264204,-1.576973,49372
5010884,47.264204,-1.576973,49381
5010884,47.263588,-1.579382,49382
5010884,47.263588,-1.579382,49391
5010884,47.261653,-1.584478,49392
5010884,47.261653,-1.584478,49401
5010884,47.260896,-1.588410,49402
5010884,47.260896,-1.588410,49411
5010884,47.262053,-1.592830,49412
5010884,47.262053,-1.592830,49421
5010884,47.262963,-1.594502,49422
5010884,47.262963,-1.594502,49431
5010884,47.263904,-1.596196,49432
5010884,47.263904,-1.596196,49441
5010884,47.259536,-1.603921,49442
5010884,47.259536,-1.603921,49451
5010884,47.257079,-1.606177,49452
5010884,47.257079,-1.606177,49461
5010884,47.253988,-1.604635,49462
5010884,47.253988,-1.604635,49471
5010884,47.251000,-1.606715,49472
5010884,47.251000,-1.606715,49481
5010884,47.249387,-1.607267,49482
5010884,47.249387,-1.607267,49491
5010884,47.247059,-1.603456,49492
5010884,47.247059,-1.603456,49501
5010884,47.245446,-1.605462,49502
5010884,47.245446,-1.605462,49511
5010884,47.245681,-1.608811,49512
5010884,47.245681,-1.608811,49521
5010884,47.245159,-1.612377,49522
5010884,47.245159,-1.612377,49531
5010884,47.245802,-1.615719,49532
5010884,47.245802,-1.615719,49541
5010884,47.245326,-1.617693,49542
5010884,47.245326,-1.617693,49551
5010884,47.243486,-1.620221,49552
5010884,47.243486,-1.620221,49561
5010884,47.239180,-1.628000,49562
5010884,47.239180,-1.628000,49571
5010884,47.237165,-1.628700,49572
5010884,47.237165,-1.628700,49581
5010884,47.232839,-1.630533,49582
5010884,47.232839,-1.630533,49591
5010884,47.231030,-1.632079,49592
5010884,47.231030,-1.632079,49601
5010884,47.229080,-1.634399,49602
5010884,47.229080,-1.634399,49611
5010884,47.227403,-1.636342,49612
5010884,47.227403,-1.636342,49621
5010884,47.225782,-1.636357,49622
5010884,47.225782,-1.636357,49631
5010884,47.224001,-1.636523,49632
5010884,47.224001,-1.636523,49641
5010884,47.221254,-1.638519,49642
5010884,47.221254,-1.638519,49651
5010884,47.218068,-1.642306,49652
5010884,47.218068,-1.642306,49661
5010884,47.216086,-1.646660,49662
5010884,47.216086,-1.646660,49671
5010884,47.213248,-1.648369,49672
5010884,47.213248,-1.648369,49681
5010884,47.211534,-1.648977,49682
5010884,47.211534,-1.648977,49691
5010884,47.212022,-1.653606,49692
5010884,47.212022,-1.653606,49701
5010884,47.212226,-1.655678,49702
5010884,47.212226,-1.655678,49711
5010884,47.210087,-1.657138,49712
5010884,47.210087,-1.657138,49721
5010884,47.206786,-1.659977,49722
5010884,47.206786,-1.659977,49731
5010884,47.205206,-1.663147,49732
5010884,47.205206,-1.663147,49741
5010884,47.203977,-1.664267,49742
5010884,47.203977,-1.664267,49751
5010884,47.200382,-1.669035,49752
5010884,47.200382,-1.669035,49761
5010884,47.196520,-1.666305,49762
5010884,47.196520,-1.666305,49771
5010884,47.196476,-1.669568,49772
